age,gender,location,device_type,ad_type,hour_of_day,budget,avg_competitor_bid,click
30,F,Rural,Desktop,Banner,19,2198.0758006770625,0.5937582690657768,0
58,F,Urban,Mobile,Banner,23,1565.7661731776602,0.23797623749495378,0
40,M,Urban,Mobile,Banner,0,2761.8568374409197,1.9108693698097474,0
36,M,Rural,Mobile,Video,11,1175.9021191873985,1.7057522588610539,0
62,M,Suburban,Mobile,Video,5,735.2520695431904,0.18614221323799163,0
28,F,Suburban,Mobile,Text,22,2944.9347303676254,0.6156867514390755,0
18,M,Urban,Tablet,Text,23,2129.8970762845665,1.297905805595435,0
41,F,Rural,Desktop,Text,19,2147.993859979987,0.71058552213879,0
24,F,Suburban,Desktop,Video,11,2543.816587664988,0.6354264251435415,0
42,F,Rural,Desktop,Text,11,1553.603616727394,1.2321363196950048,1
38,F,Rural,Desktop,Banner,2,1465.5889110488538,0.4692506872525236,0
32,M,Urban,Desktop,Video,23,2872.862518536813,1.3322010523385255,0
18,F,Rural,Mobile,Video,14,1466.953389534589,0.2696842451303476,0
29,M,Rural,Desktop,Text,10,696.1945929354042,0.7174106679393167,0
24,M,Urban,Desktop,Banner,9,1269.5737274817134,0.31960308186601616,0
32,F,Suburban,Mobile,Banner,20,2683.853320530512,0.6635452528451035,0
38,M,Rural,Desktop,Video,20,737.4001271744314,1.3973226680039557,0
36,M,Urban,Mobile,Video,22,2291.7632153421137,1.5513990001878437,0
46,M,Suburban,Mobile,Text,20,1166.0028187840335,0.37550268659992403,0
42,F,Rural,Tablet,Banner,22,2364.425928931999,1.5178216399385598,0
50,F,Suburban,Desktop,Video,15,1786.3861458692588,0.2601440029745838,0
49,F,Urban,Desktop,Banner,11,2091.4393024976753,0.5114398703184131,0
52,M,Rural,Desktop,Video,15,1107.9905931081958,1.050620635264458,0
61,M,Urban,Mobile,Text,4,920.2965264721508,1.945404027606733,0
55,F,Urban,Tablet,Video,17,658.2712430189931,1.9497588052436305,0
43,F,Rural,Desktop,Video,9,2563.941977061742,1.0088566246298536,0
28,M,Urban,Mobile,Video,5,2276.2115095924155,1.6294750736699448,0
52,F,Suburban,Mobile,Text,13,1233.3803538412462,1.1513796288608018,0
25,F,Urban,Mobile,Text,13,2592.283413356871,1.5282253682247284,0
63,M,Rural,Mobile,Text,8,2584.2416594946667,1.340862544532131,0
31,M,Rural,Tablet,Video,15,844.3978603983555,1.424622172149137,0
27,F,Suburban,Tablet,Video,12,2284.2185846761395,0.9352568736684026,0
19,F,Rural,Mobile,Banner,13,1230.704739644379,1.682921873202307,0
63,F,Urban,Desktop,Text,20,1667.9734295168596,0.946743617391054,0
26,F,Urban,Tablet,Text,10,1575.3620317398368,1.4409592607873243,0
20,M,Rural,Desktop,Video,1,2000.4593738536073,1.753470711247035,0
38,F,Suburban,Desktop,Text,21,1367.8300489033259,1.345598915261448,0
43,F,Suburban,Tablet,Banner,19,683.1349056959683,1.0685535318915231,0
25,M,Rural,Desktop,Text,19,2181.625394777005,1.1038026001336596,0
19,M,Urban,Tablet,Text,18,2901.427395839589,1.4467503266784019,0
23,M,Rural,Tablet,Text,11,2169.669354182221,0.2751072872576976,0
45,M,Rural,Desktop,Banner,16,1849.013260549264,1.3094541561645499,0
46,M,Suburban,Desktop,Banner,8,909.0538640482849,0.812364839470173,0
43,M,Urban,Mobile,Text,21,2062.944524022516,0.3569262847800836,0
42,M,Suburban,Tablet,Banner,10,2027.7171556902726,1.8338108957905797,0
29,F,Suburban,Desktop,Video,11,2046.8828107263735,1.0454920001314123,0
22,F,Urban,Tablet,Text,2,2730.7826809808894,0.9682786710293358,0
51,M,Urban,Mobile,Banner,16,2290.8001678767414,1.1305678834306632,0
54,F,Urban,Mobile,Banner,5,2458.4996659456538,1.2828333759183441,0
32,F,Rural,Mobile,Banner,3,1283.3472484912622,0.4698045750297265,1
61,M,Urban,Mobile,Video,12,1175.9375362029045,1.2884340282034261,0
53,M,Rural,Mobile,Banner,16,1016.9522843508279,0.7696567532421407,0
32,M,Suburban,Mobile,Video,9,2445.9272556980995,1.458009965990735,0
60,M,Urban,Mobile,Video,19,2246.4712202561827,1.566546355585593,0
40,M,Rural,Mobile,Banner,17,1355.2349218855995,0.11422010371502979,0
23,F,Rural,Tablet,Video,13,852.765171480773,1.46104596064236,0
63,F,Rural,Desktop,Banner,15,2616.668264935871,0.7697582974288277,0
61,M,Rural,Tablet,Banner,18,1460.6949627185643,0.6770563736550171,0
60,M,Suburban,Tablet,Banner,14,974.3730351784234,0.8085056438840338,0
62,F,Urban,Desktop,Text,22,861.0265300658023,1.1937128355985063,0
38,F,Urban,Desktop,Video,22,2799.199660664302,0.31763751975530746,0
40,F,Urban,Mobile,Video,20,825.4081405765521,1.4266760367709859,0
60,M,Urban,Desktop,Banner,12,1399.1836286470316,0.945817467185334,0
33,M,Urban,Tablet,Video,1,2080.4787497642114,0.40369194263231867,0
64,F,Urban,Mobile,Banner,8,1520.190783825493,1.067820991683953,0
32,M,Rural,Tablet,Video,12,1693.6511659924367,1.190783455453409,0
42,F,Urban,Desktop,Video,21,2506.554467332513,0.7579505693327797,0
53,M,Rural,Tablet,Banner,11,2998.086201257955,1.8093041185312637,0
28,M,Suburban,Tablet,Banner,0,1668.0444548717062,1.4247345237657296,0
32,F,Rural,Mobile,Banner,12,1447.0674527693855,1.3565106152817148,0
21,F,Suburban,Mobile,Video,21,1516.9072634326535,0.20135419210786307,0
38,M,Urban,Tablet,Text,7,1422.771418356439,1.053096391460646,0
30,F,Suburban,Desktop,Text,3,1684.4284280868621,1.7164961331856146,0
39,M,Suburban,Mobile,Video,21,1332.7703895125223,1.369771692458115,0
36,F,Rural,Tablet,Video,10,1656.541336419374,0.5424129853217751,0
51,F,Rural,Mobile,Banner,23,2863.6429529341317,1.736313006644426,0
31,M,Suburban,Mobile,Banner,5,1215.5330554965926,0.8021302460833083,0
21,M,Suburban,Desktop,Banner,12,2129.6868008344773,1.8385384987560753,0
63,M,Urban,Tablet,Video,19,1717.3339341204148,1.0733059605026256,0
44,F,Rural,Tablet,Banner,22,2330.9908806545627,1.5945615223167864,0
46,F,Suburban,Tablet,Banner,4,1680.7301450683929,1.2627119882348428,0
64,M,Rural,Tablet,Video,12,901.3558109807514,0.6536266514847034,0
45,F,Urban,Tablet,Text,16,2681.04683922625,1.3422582491958228,0
52,M,Urban,Mobile,Banner,18,2189.417673997174,0.11817602515710313,0
25,M,Suburban,Mobile,Text,18,1814.6770825194803,1.6868839141231688,0
33,M,Urban,Mobile,Banner,0,2577.7092996747906,1.9350776129668383,0
59,M,Suburban,Mobile,Banner,3,2940.463980797793,0.49338473905423863,0
53,M,Rural,Desktop,Banner,1,1523.4984211141314,1.7789097575563533,0
47,F,Rural,Desktop,Video,11,1382.65299489554,0.41888716784841173,0
35,F,Suburban,Tablet,Video,0,2383.9806000955564,1.0338149560612193,0
19,M,Suburban,Desktop,Banner,11,1636.5138216996029,0.6559354999121559,0
30,F,Suburban,Mobile,Banner,12,714.4221812464048,0.4644868306625006,0
21,M,Rural,Mobile,Video,5,1386.0373091429547,1.535806051286728,0
43,F,Rural,Mobile,Video,6,2521.5802651967288,1.6325455473758128,0
42,F,Urban,Mobile,Text,19,2266.735454982052,1.6933726803573812,0
47,M,Urban,Mobile,Video,4,2657.10929025528,0.11611116098130145,0
28,F,Rural,Tablet,Banner,8,866.5663237081951,1.7108998786482426,0
24,M,Rural,Tablet,Video,12,1109.8040342145919,0.19776008281275045,0
48,F,Suburban,Mobile,Text,13,1036.8381657013738,0.9519898929294431,0
61,M,Rural,Tablet,Text,7,2928.33205712725,0.4330363804273851,0
27,M,Rural,Desktop,Banner,15,922.3110270399839,1.8227582687870805,0
56,M,Urban,Desktop,Video,13,1994.8251391389554,1.1957660150377496,0
30,M,Urban,Mobile,Text,17,2082.2839964008535,0.9900646215506492,0
48,M,Suburban,Tablet,Text,9,2047.233549012062,0.9439371494132297,0
24,M,Urban,Mobile,Text,18,2229.1576000717764,0.8684352721783007,0
59,F,Suburban,Tablet,Banner,15,1709.804114403607,1.0004681526546704,0
59,M,Rural,Mobile,Text,8,709.2207051696823,1.174688490378084,0
53,F,Rural,Mobile,Video,20,2253.0902735461914,1.6524304739122608,0
37,M,Suburban,Mobile,Banner,0,1202.7621636021058,0.5515955850955405,0
21,F,Urban,Desktop,Video,8,689.6798410166242,1.6283111417527831,1
24,M,Urban,Tablet,Video,23,924.4649533081863,1.6779215651588153,0
18,M,Rural,Tablet,Text,13,1218.0490060295365,1.7173817531073,0
61,F,Urban,Desktop,Banner,6,1581.0989320214035,1.888982987748267,0
62,M,Suburban,Desktop,Banner,22,2653.308822974594,1.9175144171637037,0
59,M,Rural,Tablet,Video,23,1841.2563942661004,0.3050577572359693,0
64,M,Urban,Tablet,Banner,10,1679.9181369889473,1.7676509492615904,0
30,M,Rural,Mobile,Banner,19,978.1445024555389,1.7063863075613055,0
39,F,Rural,Mobile,Banner,6,2898.1567954753386,0.8170701182842552,0
38,M,Urban,Tablet,Banner,23,2771.289821000063,1.413576071686508,0
39,F,Suburban,Tablet,Text,9,2540.193075241325,1.8607450298420989,0
45,M,Urban,Mobile,Video,18,1307.8780706435434,0.2735363330227566,0
26,M,Urban,Desktop,Video,1,1904.069060745324,0.7735887135899466,0
43,M,Urban,Tablet,Banner,1,1472.1174981730455,1.9506157358212997,0
26,M,Urban,Tablet,Banner,22,1507.2853641676484,1.141547860557951,0
32,F,Urban,Desktop,Video,15,680.3283894095708,0.2743663285272981,0
27,M,Urban,Desktop,Video,11,850.111455926348,1.9259715224614478,0
41,M,Suburban,Desktop,Text,7,2902.92196543909,1.81520535151629,0
59,M,Rural,Tablet,Banner,9,2025.2095506420821,1.6322185975894938,0
25,F,Suburban,Tablet,Video,22,515.7740205757586,1.6077862604791409,0
41,F,Urban,Tablet,Text,14,2522.964894229798,1.0233247307481284,0
33,F,Suburban,Mobile,Text,15,717.6040481403111,1.7629696971834345,0
43,F,Rural,Desktop,Banner,3,2270.389395263471,0.6808140310438929,0
44,M,Suburban,Desktop,Text,22,2052.1225540658133,0.7812969709284057,0
54,M,Urban,Mobile,Text,4,657.3781515002188,0.5104275494025076,0
21,F,Rural,Mobile,Text,16,1827.34792652259,0.8659446719698908,0
41,M,Urban,Mobile,Text,9,618.5882703489249,0.5439339077029279,0
36,M,Urban,Mobile,Text,3,660.97437405276,0.7456685544256588,0
53,F,Rural,Desktop,Banner,0,627.9470953458683,1.4117178155635717,0
56,M,Rural,Mobile,Banner,0,1138.6030923839903,0.9171905633437747,0
27,F,Urban,Mobile,Banner,6,2504.423205233843,1.5585531632746863,0
42,F,Suburban,Desktop,Banner,2,1406.1368332591778,1.0101042840708498,0
35,F,Rural,Desktop,Video,15,2098.8456155416843,0.3645261078866088,0
36,F,Suburban,Desktop,Banner,15,812.122531840541,1.5099834095907496,0
53,F,Suburban,Desktop,Banner,14,2832.1618602043163,0.2252665620939561,0
27,F,Rural,Tablet,Banner,22,1760.6019385776472,1.8906406277767884,0
50,M,Suburban,Tablet,Text,10,561.4872468783642,1.6978796617098812,0
22,M,Rural,Tablet,Text,21,1843.5166589297742,1.929878136045247,0
64,M,Rural,Tablet,Text,17,961.3253146711788,0.5724389610778636,0
52,F,Rural,Desktop,Banner,20,989.5410523269145,1.014329186110138,0
61,F,Rural,Tablet,Video,23,2000.936259353981,0.46678324139900407,0
51,F,Suburban,Mobile,Video,19,1065.958740480161,0.9026872299843299,0
50,M,Suburban,Mobile,Banner,7,1034.9526785836597,0.5630088466612475,0
38,M,Rural,Mobile,Video,23,1852.3995955685664,1.7202587567114052,0
34,F,Rural,Tablet,Video,5,1088.6486285526967,0.3310051849003501,0
39,F,Rural,Tablet,Banner,17,776.2815117787277,0.5276800795949427,0
54,F,Rural,Mobile,Text,7,1520.6422884040394,0.6017505557230196,0
32,F,Urban,Tablet,Video,19,629.9960954855476,1.5025605369496997,0
52,F,Suburban,Desktop,Text,16,2763.3077224790964,1.2977061322300423,0
45,M,Suburban,Tablet,Banner,4,1628.843539836978,0.3589028883785572,1
24,F,Rural,Mobile,Text,2,532.7367169414244,1.250725552174717,0
49,F,Urban,Mobile,Video,18,1061.6302107602737,1.7082186052446562,0
28,F,Urban,Tablet,Text,6,2894.5446192279487,0.9592251644504167,0
27,F,Urban,Tablet,Text,11,1740.9772533588944,1.2624808644547958,0
26,M,Rural,Mobile,Text,0,1397.224173370858,1.1107516722023243,0
31,F,Urban,Mobile,Banner,2,1287.7787692896773,0.7798567383123202,0
30,F,Rural,Tablet,Banner,9,1542.4266291999495,0.1048886646392742,0
42,F,Urban,Tablet,Banner,5,1029.4110094323614,0.4539588394911481,0
19,M,Rural,Mobile,Banner,15,2372.8176308551174,1.8996051151054694,0
52,F,Rural,Mobile,Text,13,1770.7629950906796,0.773827369560065,0
24,M,Suburban,Mobile,Video,7,2378.5841804156757,0.6645363230558694,0
38,F,Rural,Mobile,Text,5,1135.9542960663152,1.266409971150988,0
35,F,Urban,Mobile,Text,10,503.6310628068212,1.8172134202044299,0
20,F,Suburban,Mobile,Text,3,2915.572503738728,0.6746778871935524,0
59,F,Urban,Mobile,Video,7,1780.1652444139688,0.5238693685304624,0
56,F,Rural,Tablet,Video,4,699.3481117829659,1.8137288498043087,0
58,F,Suburban,Desktop,Video,9,759.378059144949,1.5696618497110004,0
28,F,Rural,Desktop,Text,21,1586.69534954302,1.434931152753531,0
56,F,Rural,Tablet,Banner,11,2238.160559718273,1.158664608323488,0
41,F,Urban,Desktop,Banner,16,1491.6046081235522,0.9085522992730385,0
63,M,Urban,Tablet,Text,19,2550.3812421390226,1.3119185881450852,0
36,M,Urban,Tablet,Banner,10,1322.6487027160601,0.5121266764249038,0
21,M,Suburban,Tablet,Banner,19,614.0134967202364,1.652974594185476,0
43,M,Urban,Tablet,Text,11,520.7279101124305,0.8911516626719659,0
55,F,Rural,Desktop,Text,20,2648.610733151863,1.534006222166726,0
59,F,Suburban,Tablet,Banner,11,2961.1556897621977,1.6421995316550972,0
49,M,Urban,Mobile,Text,16,831.9971302919855,0.2431248320628821,0
56,M,Urban,Tablet,Banner,19,655.1019128311576,1.3833551097740087,0
62,M,Urban,Desktop,Video,22,2786.019098000234,0.6752290547348537,0
63,M,Rural,Desktop,Video,21,751.8909988644549,0.7817108590717707,0
53,F,Urban,Desktop,Text,4,1071.0104686224515,1.493536049580269,0
57,M,Rural,Desktop,Banner,16,2504.1177272155837,1.9190564082716695,0
54,F,Suburban,Mobile,Video,23,2994.960808298719,1.6269617554191402,0
50,F,Urban,Tablet,Text,4,1715.0347235651568,0.6542241606309419,0
53,F,Rural,Mobile,Video,12,1026.926972554379,1.444912368717406,0
20,M,Urban,Tablet,Video,13,2619.2950412913083,0.7227329674823451,0
26,M,Urban,Tablet,Text,7,1485.778772267298,0.9352271862291828,0
25,F,Suburban,Mobile,Video,13,1181.6056833851967,0.3338016491934621,0
50,M,Suburban,Mobile,Text,5,1726.041392818267,1.685151883638926,0
23,M,Rural,Desktop,Text,6,2639.4956756911647,1.3291081830119895,0
58,F,Rural,Tablet,Video,9,1082.5020462320651,1.7396368701813303,0
56,F,Rural,Tablet,Video,16,1559.5863740834059,0.5246644980877143,0
21,M,Suburban,Tablet,Banner,5,1610.6092178778097,0.34572661555092693,0
30,F,Rural,Tablet,Video,2,2581.910594749641,1.6493644026480627,0
19,M,Suburban,Tablet,Banner,18,2190.01296623071,1.7700556433905492,0
22,M,Suburban,Tablet,Text,18,2451.2165463825013,0.4266607267316712,0
61,F,Urban,Desktop,Video,21,2233.4644619571363,1.3196055175031742,0
44,F,Urban,Tablet,Video,23,1981.689762740163,0.4136197856512164,0
49,M,Rural,Desktop,Text,2,831.0230547961781,0.1276233668713782,0
38,F,Suburban,Tablet,Video,2,2582.372974037093,1.1304279489061402,0
25,M,Suburban,Tablet,Banner,4,2018.1967806266491,1.9056143980647413,0
55,F,Suburban,Mobile,Video,5,2252.9290446195664,1.221938575914002,0
25,M,Urban,Tablet,Banner,5,2446.869960315319,0.9153439316322846,0
20,F,Suburban,Mobile,Video,22,1279.2496362122417,0.6358982392743333,1
61,M,Rural,Mobile,Video,22,1593.2860381660246,0.6348097809433345,0
20,M,Rural,Mobile,Text,12,1853.2266720300265,0.5998484978714137,0
39,F,Urban,Desktop,Banner,18,1357.0561790675854,0.49741004538665956,0
23,M,Rural,Mobile,Text,4,1146.3420576010867,0.22640590517766984,0
19,M,Suburban,Mobile,Text,0,2442.081844961349,1.538459731974857,0
40,M,Suburban,Mobile,Text,16,2384.330183484434,0.6991774916090726,0
61,M,Rural,Tablet,Banner,1,2579.4982181748474,0.3965199886380719,0
19,M,Urban,Desktop,Text,11,2241.7374892681737,1.2479759935120116,0
55,F,Suburban,Desktop,Banner,17,1279.3182524540894,1.8752780963905964,0
34,M,Suburban,Desktop,Banner,6,1317.5056656031497,1.4081261169378192,0
52,M,Urban,Desktop,Video,4,1819.485446824946,0.4644164716681175,0
51,M,Suburban,Tablet,Banner,18,2588.9886431362665,0.8868342588916711,0
40,F,Rural,Mobile,Banner,15,1365.7329098954651,1.6678085249526342,0
47,F,Rural,Tablet,Video,22,2414.8475033134773,0.1962187381700883,0
25,M,Urban,Desktop,Text,11,1264.2314765152814,0.7394841891139607,0
39,M,Urban,Tablet,Video,18,1346.3134572090676,0.836887720315869,0
61,F,Rural,Tablet,Video,18,2380.9147154267102,0.9599857579659523,0
53,F,Urban,Desktop,Video,19,2196.438361196153,1.161429759852095,0
22,M,Rural,Mobile,Banner,20,1020.5709527465518,1.0379982125664544,0
30,F,Urban,Tablet,Video,14,2567.5530791253714,0.4090898086357041,0
46,M,Rural,Desktop,Banner,23,2461.5260190945346,0.8921854364901927,0
48,M,Suburban,Tablet,Banner,8,2493.5452258954683,0.8011423944129802,0
64,M,Suburban,Tablet,Banner,20,1675.87794718773,1.8657109822798204,0
33,F,Rural,Tablet,Banner,7,1321.5990577388918,1.5113618766049361,0
59,M,Suburban,Mobile,Text,18,2624.4545135788635,1.7455535298722806,0
47,M,Rural,Tablet,Banner,6,1970.5324150377257,1.4483258902969107,0
33,F,Urban,Tablet,Banner,18,2827.4484952498115,0.20805985185020381,0
29,M,Suburban,Mobile,Video,11,1134.5675827074947,1.0007101784424033,0
34,M,Suburban,Tablet,Video,2,2939.066540981186,1.5781676719426903,0
33,M,Suburban,Tablet,Banner,3,1448.045106650207,1.2237373184464726,0
29,F,Rural,Mobile,Text,1,1461.1795185885671,1.5412339984546353,0
25,F,Suburban,Desktop,Text,6,1097.0416234119225,1.9276749386122831,0
37,M,Urban,Tablet,Video,21,2912.563396121585,0.5700343260792281,0
20,F,Suburban,Desktop,Text,2,599.2855936517842,1.9684394798008475,0
33,M,Urban,Desktop,Video,0,1683.3940779737575,0.3290076480294495,1
47,M,Suburban,Desktop,Text,11,1413.7039827639583,1.8480615492564634,0
62,F,Suburban,Mobile,Text,18,898.1582604808251,0.46706078233433357,0
40,F,Urban,Mobile,Text,19,2283.108604723563,1.4668368975690826,0
45,M,Suburban,Tablet,Video,16,2745.802742520665,1.5882627074893343,0
57,F,Urban,Desktop,Video,23,1108.9231313330274,1.641160343289573,0
22,F,Urban,Mobile,Banner,17,1744.1378961580626,0.9316586818725495,0
37,F,Urban,Mobile,Banner,2,1945.5349106251513,0.42180635804367794,0
57,M,Suburban,Desktop,Text,12,1476.2223458520994,1.6124632335115554,0
61,M,Suburban,Mobile,Text,4,2803.8453257028023,1.3244686025963335,0
18,F,Urban,Desktop,Text,21,1653.7904877393582,0.5900178020854765,0
47,M,Suburban,Mobile,Video,18,2956.950599717326,0.8459120174126313,1
38,M,Rural,Desktop,Text,18,1238.0128691053183,0.6654779263763162,0
37,F,Urban,Mobile,Banner,7,683.1182493466088,1.838103078441482,1
23,M,Urban,Mobile,Text,19,1937.4181626078405,1.627032658066245,0
39,F,Rural,Mobile,Banner,15,2558.350145898368,1.7768081691953845,0
35,M,Rural,Mobile,Text,4,1470.9785837061816,0.19804021677475453,0
25,M,Urban,Desktop,Text,3,962.7471574617086,1.3559419931080376,0
56,F,Rural,Tablet,Text,15,2345.6000026712736,0.6084454145324109,0
49,M,Urban,Tablet,Banner,23,1177.212755658857,1.5215763715779016,0
50,F,Suburban,Mobile,Banner,13,2424.344232927998,1.7930676187787666,0
33,M,Rural,Tablet,Video,12,1155.803756564178,1.5552544032628846,0
29,M,Urban,Mobile,Banner,22,1893.2205967733807,1.8306289917790162,0
55,M,Urban,Tablet,Text,19,2719.1928531820804,0.8575786363493072,0
51,F,Urban,Mobile,Banner,7,1011.5426795004829,1.2859065409223478,0
31,M,Rural,Tablet,Text,23,2551.7361716335986,1.0022255086233582,0
53,M,Suburban,Tablet,Text,17,1163.5741799617358,1.677149712236917,0
50,F,Suburban,Mobile,Banner,4,2151.6622030244644,1.1698266498906849,0
40,F,Rural,Tablet,Video,5,1109.2819926571638,1.4487491197176807,0
62,M,Urban,Mobile,Banner,5,786.4232773590858,1.2987526146110546,0
19,F,Urban,Tablet,Banner,19,2160.0581990554665,1.7380556573684773,0
58,F,Urban,Desktop,Text,22,1987.2204878399968,1.1037688946808952,0
38,F,Rural,Desktop,Banner,20,1503.7088754894266,0.3067664618633412,0
19,F,Rural,Desktop,Video,21,591.705987084445,1.9028913577625375,0
44,M,Urban,Mobile,Text,16,1688.1981697274523,1.156278251960503,0
26,F,Urban,Mobile,Banner,22,871.7662634359642,1.587298891639784,0
18,M,Urban,Mobile,Video,15,1398.6791026096766,1.3901635180319014,0
28,M,Rural,Desktop,Text,4,1965.4949408955476,0.9201323892082846,0
20,M,Rural,Tablet,Video,19,2848.3809269104386,1.9074588454787496,0
40,F,Suburban,Mobile,Video,2,1778.2799064794929,1.4924215402658418,0
43,F,Urban,Desktop,Text,0,986.9575682790287,0.5398803335128172,0
21,M,Urban,Mobile,Banner,4,2865.5657633280425,1.9920449761869699,0
35,M,Suburban,Mobile,Video,2,564.7748920088104,1.9997394858134934,0
23,F,Urban,Tablet,Text,23,2107.050332103311,0.6500790024841883,0
52,F,Suburban,Mobile,Banner,15,1155.9802867646904,1.971855029144079,0
